ds,yhat,yhat_lower,yhat_upper
2023-10-08,2188.751013139417,1924.7692382865187,2432.403801211829
2023-10-09,2258.3664223886476,1984.5856062084456,2516.269485301183
2023-10-10,2221.892061330564,1974.7124765182868,2499.8309429442684
2023-10-11,2219.7842386386797,1944.0941021102642,2471.762649886455
2023-10-12,2271.3347507430626,2005.555686735469,2522.5385964079383
2023-10-13,2229.670126369818,1962.235395332867,2511.7708461323327
2023-10-14,2259.7141185035134,2001.2117624116138,2528.7649610277713
2023-10-15,2214.1572063936633,1950.7860867708682,2475.2483311315996
2023-10-16,2251.1560384694303,1968.4374023919709,2508.241517038834
2023-10-17,2219.513360492037,1950.0216605710223,2481.9246795076256
2023-10-18,2213.48571752934,1951.6768211517212,2500.8320550251647
2023-10-19,2255.6860484107183,1993.3048912939203,2515.0282480755595
2023-10-20,2242.2180375932644,1958.688881625683,2508.963399456725
2023-10-21,2274.6067180772443,2030.6582615258183,2528.198219073813
2023-10-22,2200.619343739222,1932.8589200130405,2464.8955678795005
2023-10-23,2241.70615541892,1962.630047833874,2520.3246372224417
2023-10-24,2230.8832524143827,1959.9974291744215,2479.1295058859323
2023-10-25,2211.4313749404173,1944.2177067761088,2470.3118691287473
2023-10-26,2243.0672819970923,2002.0111348718474,2492.5017593354064
2023-10-27,2257.6376263926873,1977.1789356335196,2511.6684963764915
2023-10-28,2283.0164284906464,2009.686088468903,2553.0305402254558
2023-10-29,2242.7005388822054,1974.8497145884069,2492.5337872984846
2023-10-30,2264.3894567874813,2007.205383049193,2546.0221182238247
2023-10-31,2254.5812039697907,1983.6176332548869,2521.9364371858564
2023-11-01,2196.13994309123,1943.9772477287247,2448.7372639697483
2023-11-02,2232.0913807693983,1983.4551183036513,2501.222638521206
2023-11-03,2269.9342197468054,2012.781501487494,2524.1007400752533
2023-11-04,2281.0086750099053,2015.3847490609944,2532.9558042805534
2023-11-05,2215.2282523591666,1933.1465674297856,2479.391154034076
2023-11-06,2243.6423594861167,1965.9872835785961,2510.8017952557884
2023-11-07,2245.7906234076827,1988.746390138723,2499.243969458265
2023-11-08,2204.3457300882774,1938.5988302601857,2466.1099877485403
2023-11-09,2242.127066949285,1989.350036412947,2498.7786623817906
2023-11-10,2249.9193426482675,1958.310098135397,2507.156192443125
2023-11-11,2281.7420227236225,2024.3370346862148,2538.7449598444996
2023-11-12,2213.136247510269,1959.2437612015026,2461.053910514624
2023-11-13,2239.971988818492,1967.1793256486073,2484.070864238112
2023-11-14,2252.012471932363,1983.6009593158885,2513.771937995993
2023-11-15,2187.8500812115026,1922.7156118062394,2450.0605765107975
2023-11-16,2232.4887595814275,1962.665875401821,2497.2851448246633
2023-11-17,2252.678952087554,2004.046459075296,2518.564451142527
2023-11-18,2291.4262780808867,2029.4706287814843,2554.317837649081
2023-11-19,2209.573823578182,1948.8091907061653,2478.5300812833957
2023-11-20,2254.5526170887274,1971.848266942556,2535.897296561937
2023-11-21,2227.952770588936,1967.582139510776,2496.2741158382487
2023-11-22,2205.1286950217927,1954.9468303889548,2467.7439511806297
2023-11-23,2230.1683382298197,1984.436814526768,2493.063008936208
2023-11-24,2228.2611142417586,1984.1669416599784,2497.6807403950265
2023-11-25,2278.8641105295783,2023.86750592097,2540.92396958969
2023-11-26,2219.406506184091,1957.1601242495738,2487.084128259441
2023-11-27,2284.4255827382913,2021.3110621105102,2530.7231907831992
2023-11-28,2239.277369707341,1973.2358235229894,2507.2458243135443
2023-11-29,2195.109678024562,1925.6693419616315,2464.8436394400615
2023-11-30,2242.6801581366926,1995.3524906650957,2496.611685540171
